MsCode,DemCode,EstCode,Year,Estimate,SE,LowerCIB,UpperCIB,Flag
MEASF,REGC05,B_Number,2022,,,,,Q
MEASF,REGC05,C_Population,2022,51.4,6.6,44.7,58,
MEASF,REGC05,D_Proportion_diff,2022,,,,,Q
MEASF,REGC05,E_Number_diff,2022,,,,,Q
MEASF,REGC06,A_Proportion,2022,,,,,Q
MEASF,REGC06,B_Number,2022,,,,,Q
MEASF,REGC06,C_Population,2022,32.5,3.9,28.5,36.4,
MEASF,REGC06,D_Proportion_diff,2022,,,,,Q
MEASF,REGC06,E_Number_diff,2022,,,,,Q
MEASF,REGC07,A_Proportion,2022,,,,,Q
MEASF,REGC07,B_Number,2022,,,,,Q
MEASF,REGC07,C_Population,2022,59.8,6,53.9,65.8,
MEASF,REGC07,D_Proportion_diff,2022,,,,,Q
MEASF,REGC07,E_Number_diff,2022,,,,,Q
MEASF,REGC08,A_Proportion,2022,,,,,Q
MEASF,REGC08,B_Number,2022,,,,,Q
MEASF,REGC08,C_Population,2022,109,11.4,97.6,120.4,
MEASF,REGC08,D_Proportion_diff,2022,,,,,Q
MEASF,REGC08,E_Number_diff,2022,,,,,Q
MEASF,REGC09,A_Proportion,2022,,,,,Q
MEASF,REGC09,B_Number,2022,,,,,Q
MEASF,REGC09,C_Population,2022,46,4.4,41.5,50.4,
MEASF,REGC09,D_Proportion_diff,2022,,,,,Q
MEASF,REGC09,E_Number_diff,2022,,,,,Q
MEASF,REGC10,A_Proportion,2022,,,,,Q
MEASF,REGC10,B_Number,2022,,,,,Q
MEASF,REGC10,C_Population,2022,128.2,12.8,115.4,141,
MEASF,REGC10,D_Proportion_diff,2022,,,,,Q
MEASF,REGC10,E_Number_diff,2022,,,,,Q
MEASF,REGC11,A_Proportion,2022,,,,,Q
MEASF,REGC11,B_Number,2022,,,,,Q
MEASF,REGC11,C_Population,2022,48,8.8,39.2,56.7,
MEASF,REGC11,D_Proportion_diff,2022,,,,,Q
MEASF,REGC11,E_Number_diff,2022,,,,,Q
MEASF,REGC12,A_Proportion,2022,,,,,Q
MEASF,REGC12,B_Number,2022,,,,,Q
MEASF,REGC12,C_Population,2022,22.1,3.4,18.7,25.4,
MEASF,REGC12,D_Proportion_diff,2022,,,,,Q
MEASF,REGC12,E_Number_diff,2022,,,,,Q
MEASF,REGC99,A_Proportion,2022,27.7,2.1,25.6,29.8,
MEASF,REGC99,B_Number,2022,319.2,24.2,295,343.3,
MEASF,REGC99,C_Population,2022,1150.5, , , ,NA
MEASF,REGC99,D_Proportion_diff,2022,0.3,2.7,-2.4,3,
MEASF,REGC99,E_Number_diff,2022,3.6,30.8,-27.2,34.4,
MEASG,DISD01,A_Proportion,2022,22.3,4.8,17.5,27.2,
MEASG,DISD01,B_Number,2022,24.3,6.2,18.1,30.5,
MEASG,DISD01,C_Population,2022,108.8,13.2,95.5,122,
MEASG,DISD01,D_Proportion_diff,2022,0.5,5.4,-4.9,6,
MEASG,DISD01,E_Number_diff,2022,-3,6.9,-9.9,3.9,
MEASG,DISD02,A_Proportion,2022,18.6,1.9,16.7,20.6,
MEASG,DISD02,B_Number,2022,171.4,18.2,153.2,189.7,
MEASG,DISD02,C_Population,2022,920.3,16.4,903.9,936.7,
MEASG,DISD02,D_Proportion_diff,2022,-0.8,2.5,-3.3,1.7,
MEASG,DISD02,E_Number_diff,2022,-3.6,22.8,-26.4,19.1,
MEASG,DISH01,A_Proportion,2022,21.8,3.7,18.1,25.5,
MEASG,DISH01,B_Number,2022,69.2,12.9,56.4,82.1,
MEASG,DISH01,C_Population,2022,317.5,24,293.5,341.5,
MEASG,DISH01,D_Proportion_diff,2022,-1.4,4.1,-5.5,2.7,
MEASG,DISH01,E_Number_diff,2022,-13.4,14.7,-28.1,1.2,
MEASG,DISH02,A_Proportion,2022,17.8,2.3,15.5,20.1,
MEASG,DISH02,B_Number,2022,148.3,20.2,128.1,168.5,
MEASG,DISH02,C_Population,2022,833.1,24,809.1,857.1,
MEASG,DISH02,D_Proportion_diff,2022,-0.2,3,-3.2,2.8,
MEASG,DISH02,E_Number_diff,2022,5.8,25.8,-20,31.5,
MEASG,DISH99,A_Proportion,2022,18.9,1.9,17,20.8,
MEASG,DISH99,B_Number,2022,217.5,22.1,195.4,239.6,
MEASG,DISH99,C_Population,2022,1150.5, , , ,NA
MEASG,DISH99,D_Proportion_diff,2022,-0.7,2.3,-3,1.6,
MEASG,DISH99,E_Number_diff,2022,-7.6,26.4,-34.1,18.8,
MEASG,ETHG01,A_Proportion,2022,16.5,2.2,14.3,18.7,
MEASG,ETHG01,B_Number,2022,122.9,17.2,105.7,140.1,
MEASG,ETHG01,C_Population,2022,746.4,27.6,718.8,774,
MEASG,ETHG01,D_Proportion_diff,2022,0,2.6,-2.6,2.5,
MEASG,ETHG01,E_Number_diff,2022,-0.6,21.1,-21.7,20.4,
MEASG,ETHG02,A_Proportion,2022,21.6,3.4,18.2,24.9,
MEASG,ETHG02,B_Number,2022,66,11.1,55,77.1,
MEASG,ETHG02,C_Population,2022,306.4,21,285.4,327.5,
MEASG,ETHG02,D_Proportion_diff,2022,-2.3,3.9,-6.2,1.6,
MEASG,ETHG02,E_Number_diff,2022,-4.5,12.9,-17.5,8.4,
MEASG,ETHG03,A_Proportion,2022,21.7,5.2,16.5,26.9,
MEASG,ETHG03,B_Number,2022,35.3,8.8,26.5,44.1,
MEASG,ETHG03,C_Population,2022,162.4,21,141.4,183.4,
MEASG,ETHG03,D_Proportion_diff,2022,-0.1,6.1,-6.1,6,
MEASG,ETHG03,E_Number_diff,2022,3.7,9.9,-6.2,13.6,
MEASG,ETHG04,A_Proportion,2022,20.6,4.3,16.3,25,
MEASG,ETHG04,B_Number,2022,42.2,9.7,32.6,51.9,
MEASG,ETHG04,C_Population,2022,204.6,21.1,183.5,225.7,
MEASG,ETHG04,D_Proportion_diff,2022,-2.5,5.4,-7.9,3,
MEASG,ETHG04,E_Number_diff,2022,-7.3,12.3,-19.7,5,
MEASG,ETHG05,A_Proportion,2022,27.1,13.6,13.5,40.7,
MEASG,ETHG05,B_Number,2022,6.7,4.1,2.5,10.8,
MEASG,ETHG05,C_Population,2022,24.6,6.8,17.8,31.4,
MEASG,ETHG05,D_Proportion_diff,2022,-0.7,18,-18.8,17.3,
MEASG,ETHG05,E_Number_diff,2022,-0.9,5.5,-6.4,4.7,
MEASG,ETHG06,A_Proportion,2022,8.7,9,-0.2,17.7,
MEASG,ETHG06,B_Number,2022,1.4,1.4,0,2.9,
MEASG,ETHG06,C_Population,2022,16.3,7.3,9,23.6,
MEASG,ETHG06,D_Proportion_diff,2022,-11.3,13,-24.3,1.6,
MEASG,ETHG06,E_Number_diff,2022,-1.8,2.1,-3.9,0.3,
MEASG,ETHG99,A_Proportion,2022,18.9,1.9,17,20.8,
MEASG,ETHG99,B_Number,2022,217.5,22.1,195.4,239.6,
MEASG,ETHG99,C_Population,2022,1150.5, , , ,NA
MEASG,ETHG99,D_Proportion_diff,2022,-0.7,2.3,-3,1.6,
MEASG,ETHG99,E_Number_diff,2022,-7.6,26.4,-34.1,18.8,
MEASG,REGC01,A_Proportion,2022,,,,,Q
MEASG,REGC01,B_Number,2022,,,,,Q
MEASG,REGC01,C_Population,2022,51.9,4.4,47.5,56.3,
MEASG,REGC01,D_Proportion_diff,2022,,,,,Q
MEASG,REGC01,E_Number_diff,2022,,,,,Q
MEASG,REGC02,A_Proportion,2022,,,,,Q
MEASG,REGC02,B_Number,2022,,,,,Q
MEASG,REGC02,C_Population,2022,401.6,16.6,385,418.3,
MEASG,REGC02,D_Proportion_diff,2022,,,,,Q
MEASG,REGC02,E_Number_diff,2022,,,,,Q
MEASG,REGC03,A_Proportion,2022,,,,,Q
MEASG,REGC03,B_Number,2022,,,,,Q
MEASG,REGC03,C_Population,2022,117.2,8.6,108.6,125.8,
MEASG,REGC03,D_Proportion_diff,2022,,,,,Q
MEASG,REGC03,E_Number_diff,2022,,,,,Q
MEASG,REGC04,A_Proportion,2022,,,,,Q
MEASG,REGC04,B_Number,2022,,,,,Q
MEASG,REGC04,C_Population,2022,82.9,8.8,74.1,91.7,
MEASG,REGC04,D_Proportion_diff,2022,,,,,Q
MEASG,REGC04,E_Number_diff,2022,,,,,Q
MEASG,REGC05,A_Proportion,2022,,,,,Q
MEASG,REGC05,B_Number,2022,,,,,Q
MEASG,REGC05,C_Population,2022,51.4,6.6,44.7,58,
MEASG,REGC05,D_Proportion_diff,2022,,,,,Q
MEASG,REGC05,E_Number_diff,2022,,,,,Q
MEASG,REGC06,A_Proportion,2022,,,,,Q
MEASG,REGC06,B_Number,2022,,,,,Q
MEASG,REGC06,C_Population,2022,32.5,3.9,28.5,36.4,
MEASG,REGC06,D_Proportion_diff,2022,,,,,Q
MEASG,REGC06,E_Number_diff,2022,,,,,Q
MEASG,REGC07,A_Proportion,2022,,,,,Q
MEASG,REGC07,B_Number,2022,,,,,Q
MEASG,REGC07,C_Population,2022,59.8,6,53.9,65.8,
MEASG,REGC07,D_Proportion_diff,2022,,,,,Q
MEASG,REGC07,E_Number_diff,2022,,,,,Q
MEASG,REGC08,A_Proportion,2022,,,,,Q
MEASG,REGC08,B_Number,2022,,,,,Q
MEASG,REGC08,C_Population,2022,109,11.4,97.6,120.4,
MEASG,REGC08,D_Proportion_diff,2022,,,,,Q
MEASG,REGC08,E_Number_diff,2022,,,,,Q
MEASG,REGC09,A_Proportion,2022,,,,,Q
MEASG,REGC09,B_Number,2022,,,,,Q
MEASG,REGC09,C_Population,2022,46,4.4,41.5,50.4,
MEASG,REGC09,D_Proportion_diff,2022,,,,,Q
MEASG,REGC09,E_Number_diff,2022,,,,,Q
MEASG,REGC10,A_Proportion,2022,,,,,Q
MEASG,REGC10,B_Number,2022,,,,,Q
MEASG,REGC10,C_Population,2022,128.2,12.8,115.4,141,
MEASG,REGC10,D_Proportion_diff,2022,,,,,Q
MEASG,REGC10,E_Number_diff,2022,,,,,Q
MEASG,REGC11,A_Proportion,2022,,,,,Q
MEASG,REGC11,B_Number,2022,,,,,Q
MEASG,REGC11,C_Population,2022,48,8.8,39.2,56.7,
MEASG,REGC11,D_Proportion_diff,2022,,,,,Q
MEASG,REGC11,E_Number_diff,2022,,,,,Q
MEASG,REGC12,A_Proportion,2022,,,,,Q
MEASG,REGC12,B_Number,2022,,,,,Q
MEASG,REGC12,C_Population,2022,22.1,3.4,18.7,25.4,
MEASG,REGC12,D_Proportion_diff,2022,,,,,Q
MEASG,REGC12,E_Number_diff,2022,,,,,Q
MEASG,REGC99,A_Proportion,2022,18.9,1.9,17,20.8,
MEASG,REGC99,B_Number,2022,217.5,22.1,195.4,239.6,
MEASG,REGC99,C_Population,2022,1150.5, , , ,NA
MEASG,REGC99,D_Proportion_diff,2022,-0.7,2.3,-3,1.6,
MEASG,REGC99,E_Number_diff,2022,-7.6,26.4,-34.1,18.8,
MEASH,DISD01,A_Proportion,2022,11.8,3.3,8.4,15.1,
MEASH,DISD01,B_Number,2022,12.8,4.2,8.6,17,
MEASH,DISD01,C_Population,2022,108.8,13.2,95.5,122,
MEASH,DISD01,D_Proportion_diff,2022,-1.6,4.6,-6.2,3,
MEASH,DISD01,E_Number_diff,2022,-3.9,5.8,-9.7,1.9,
MEASH,DISD02,A_Proportion,2022,11.9,1.6,10.3,13.6,
MEASH,DISD02,B_Number,2022,109.6,15.3,94.3,124.9,
MEASH,DISD02,C_Population,2022,920.3,16.4,903.9,936.7,
MEASH,DISD02,D_Proportion_diff,2022,-0.4,2.2,-2.6,1.7,
MEASH,DISD02,E_Number_diff,2022,-1.3,19.6,-21,18.3,
MEASH,DISH01,A_Proportion,2022,12.2,3,9.2,15.2,
MEASH,DISH01,B_Number,2022,38.7,10.2,28.5,48.9,
MEASH,DISH01,C_Population,2022,317.5,24,293.5,341.5,
MEASH,DISH01,D_Proportion_diff,2022,-2.3,3.9,-6.2,1.5,
MEASH,DISH01,E_Number_diff,2022,-13,13.6,-26.6,0.6,
MEASH,DISH02,A_Proportion,2022,11.6,1.9,9.7,13.5,
MEASH,DISH02,B_Number,2022,96.7,16.2,80.5,112.9,
MEASH,DISH02,C_Population,2022,833.1,24,809.1,857.1,
MEASH,DISH02,D_Proportion_diff,2022,0.4,2.4,-2.1,2.8,
MEASH,DISH02,E_Number_diff,2022,7.4,20,-12.6,27.4,
MEASH,DISH99,A_Proportion,2022,11.8,1.6,10.2,13.4,
MEASH,DISH99,B_Number,2022,135.4,18.6,116.8,154,
MEASH,DISH99,C_Population,2022,1150.5, , , ,NA
MEASH,DISH99,D_Proportion_diff,2022,-0.5,2,-2.5,1.6,
MEASH,DISH99,E_Number_diff,2022,-5.6,23.6,-29.1,18,
MEASH,ETHG01,A_Proportion,2022,9.7,1.5,8.1,11.2,
MEASH,ETHG01,B_Number,2022,72.1,11.7,60.4,83.7,
MEASH,ETHG01,C_Population,2022,746.4,27.6,718.8,774,
MEASH,ETHG01,D_Proportion_diff,2022,-0.8,2.1,-2.9,1.3,
MEASH,ETHG01,E_Number_diff,2022,-6.3,16.7,-23,10.4,
MEASH,ETHG02,A_Proportion,2022,12.2,2.7,9.5,14.8,
MEASH,ETHG02,B_Number,2022,37.3,8.4,28.9,45.6,
MEASH,ETHG02,C_Population,2022,306.4,21,285.4,327.5,
MEASH,ETHG02,D_Proportion_diff,2022,-1.3,3.4,-4.7,2.1,
MEASH,ETHG02,E_Number_diff,2022,-2.6,10.3,-12.8,7.7,
MEASH,ETHG03,A_Proportion,2022,16.4,4.8,11.6,21.2,
MEASH,ETHG03,B_Number,2022,26.6,8,18.6,34.5,
MEASH,ETHG03,C_Population,2022,162.4,21,141.4,183.4,
MEASH,ETHG03,D_Proportion_diff,2022,5.5,5.3,0.2,10.8,
MEASH,ETHG03,E_Number_diff,2022,10.9,8.5,2.3,19.4,
MEASH,ETHG04,A_Proportion,2022,14.8,3.9,10.9,18.8,
MEASH,ETHG04,B_Number,2022,30.3,8.7,21.6,39.1,
MEASH,ETHG04,C_Population,2022,204.6,21.1,183.5,225.7,
MEASH,ETHG04,D_Proportion_diff,2022,-2.5,5.1,-7.6,2.6,
MEASH,ETHG04,E_Number_diff,2022,-6.8,11.4,-18.2,4.6,
MEASH,ETHG05,A_Proportion,2022,13.5,12.9,0.6,26.4,
MEASH,ETHG05,B_Number,2022,3.3,3.4,-0.1,6.7,
MEASH,ETHG05,C_Population,2022,24.6,6.8,17.8,31.4,
MEASH,ETHG05,D_Proportion_diff,2022,-6.4,17.2,-23.6,10.9,
MEASH,ETHG05,E_Number_diff,2022,-2.1,4.8,-6.9,2.7,
MEASH,ETHG06,A_Proportion,2022,8.7,9,-0.2,17.7,
MEASH,ETHG06,B_Number,2022,1.4,1.4,0,2.9,
MEASH,ETHG06,C_Population,2022,16.3,7.3,9,23.6,
MEASH,ETHG06,D_Proportion_diff,2022,-4.1,12.7,-16.8,8.6,
MEASH,ETHG06,E_Number_diff,2022,-0.6,2,-2.7,1.4,
MEASH,ETHG99,A_Proportion,2022,11.8,1.6,10.2,13.4,
MEASH,ETHG99,B_Number,2022,135.4,18.6,116.8,154,
MEASH,ETHG99,C_Population,2022,1150.5, , , ,NA
MEASH,ETHG99,D_Proportion_diff,2022,-0.5,2,-2.5,1.6,
MEASH,ETHG99,E_Number_diff,2022,-5.6,23.6,-29.1,18,
MEASH,REGC01,A_Proportion,2022,,,,,Q
MEASH,REGC01,B_Number,2022,,,,,Q
MEASH,REGC01,C_Population,2022,51.9,4.4,47.5,56.3,
MEASH,REGC01,D_Proportion_diff,2022,,,,,Q
MEASH,REGC01,E_Number_diff,2022,,,,,Q
MEASH,REGC02,A_Proportion,2022,,,,,Q
MEASH,REGC02,B_Number,2022,,,,,Q
MEASH,REGC02,C_Population,2022,401.6,16.6,385,418.3,
MEASH,REGC02,D_Proportion_diff,2022,,,,,Q
MEASH,REGC02,E_Number_diff,2022,,,,,Q
MEASH,REGC03,A_Proportion,2022,,,,,Q
MEASH,REGC03,B_Number,2022,,,,,Q
MEASH,REGC03,C_Population,2022,117.2,8.6,108.6,125.8,
MEASH,REGC03,D_Proportion_diff,2022,,,,,Q
MEASH,REGC03,E_Number_diff,2022,,,,,Q
MEASH,REGC04,A_Proportion,2022,,,,,Q
MEASH,REGC04,B_Number,2022,,,,,Q
MEASH,REGC04,C_Population,2022,82.9,8.8,74.1,91.7,
MEASH,REGC04,D_Proportion_diff,2022,,,,,Q
MEASH,REGC04,E_Number_diff,2022,,,,,Q
MEASH,REGC05,A_Proportion,2022,,,,,Q
MEASH,REGC05,B_Number,2022,,,,,Q
MEASH,REGC05,C_Population,2022,51.4,6.6,44.7,58,
MEASH,REGC05,D_Proportion_diff,2022,,,,,Q
MEASH,REGC05,E_Number_diff,2022,,,,,Q
MEASH,REGC06,A_Proportion,2022,,,,,Q
MEASH,REGC06,B_Number,2022,,,,,Q
MEASH,REGC06,C_Population,2022,32.5,3.9,28.5,36.4,
MEASH,REGC06,D_Proportion_diff,2022,,,,,Q
MEASH,REGC06,E_Number_diff,2022,,,,,Q
MEASH,REGC07,A_Proportion,2022,,,,,Q
MEASH,REGC07,B_Number,2022,,,,,Q
MEASH,REGC07,C_Population,2022,59.8,6,53.9,65.8,
MEASH,REGC07,D_Proportion_diff,2022,,,,,Q
MEASH,REGC07,E_Number_diff,2022,,,,,Q
MEASH,REGC08,A_Proportion,2022,,,,,Q
MEASH,REGC08,B_Number,2022,,,,,Q
MEASH,REGC08,C_Population,2022,109,11.4,97.6,120.4,
MEASH,REGC08,D_Proportion_diff,2022,,,,,Q
MEASH,REGC08,E_Number_diff,2022,,,,,Q
MEASH,REGC09,A_Proportion,2022,,,,,Q
MEASH,REGC09,B_Number,2022,,,,,Q
MEASH,REGC09,C_Population,2022,46,4.4,41.5,50.4,
MEASH,REGC09,D_Proportion_diff,2022,,,,,Q
MEASH,REGC09,E_Number_diff,2022,,,,,Q
MEASH,REGC10,A_Proportion,2022,,,,,Q
MEASH,REGC10,B_Number,2022,,,,,Q
MEASH,REGC10,C_Population,2022,128.2,12.8,115.4,141,
MEASH,REGC10,D_Proportion_diff,2022,,,,,Q
MEASH,REGC10,E_Number_diff,2022,,,,,Q
MEASH,REGC11,A_Proportion,2022,,,,,Q
MEASH,REGC11,B_Number,2022,,,,,Q
MEASH,REGC11,C_Population,2022,48,8.8,39.2,56.7,
MEASH,REGC11,D_Proportion_diff,2022,,,,,Q
MEASH,REGC11,E_Number_diff,2022,,,,,Q
MEASH,REGC12,A_Proportion,2022,,,,,Q
MEASH,REGC12,B_Number,2022,,,,,Q
MEASH,REGC12,C_Population,2022,22.1,3.4,18.7,25.4,
MEASH,REGC12,D_Proportion_diff,2022,,,,,Q
MEASH,REGC12,E_Number_diff,2022,,,,,Q
MEASH,REGC99,A_Proportion,2022,11.8,1.6,10.2,13.4,
MEASH,REGC99,B_Number,2022,135.4,18.6,116.8,154,
MEASH,REGC99,C_Population,2022,1150.5, , , ,NA
MEASH,REGC99,D_Proportion_diff,2022,-0.5,2,-2.5,1.6,
MEASH,REGC99,E_Number_diff,2022,-5.6,23.6,-29.1,18,
MEASI,DISD01,A_Proportion,2022,8.6,2.9,5.6,11.5,
MEASI,DISD01,B_Number,2022,9.4,3.2,6.1,12.6,
MEASI,DISD01,C_Population,2022,109.2,13.4,95.8,122.6,
MEASI,DISD01,D_Proportion_diff,2022,-1.7,3.9,-5.7,2.2,
MEASI,DISD01,E_Number_diff,2022,-3.7,4.4,-8.1,0.7,
MEASI,DISD02,A_Proportion,2022,3.2,0.9,2.3,4.2,
MEASI,DISD02,B_Number,2022,29.7,8.5,21.2,38.1,
MEASI,DISD02,C_Population,2022,918.5,16.4,902.1,934.9,
MEASI,DISD02,D_Proportion_diff,2022,-1,1.3,-2.3,0.3,
MEASI,DISD02,E_Number_diff,2022,-8.2,12,-20.2,3.8,
MEASI,DISH01,A_Proportion,2022,8.7,2.8,5.9,11.4,
MEASI,DISH01,B_Number,2022,27.5,8.7,18.7,36.2,
MEASI,DISH01,C_Population,2022,316.2,24.6,291.6,340.8,
MEASI,DISH01,D_Proportion_diff,2022,-1.6,3.6,-5.2,1.9,
MEASI,DISH01,E_Number_diff,2022,-9,11.8,-20.8,2.8,
MEASI,DISH02,A_Proportion,2022,2.2,0.9,1.4,3.1,
MEASI,DISH02,B_Number,2022,18.5,7.1,11.5,25.6,
MEASI,DISH02,C_Population,2022,833.3,24.6,808.6,857.9,
MEASI,DISH02,D_Proportion_diff,2022,-0.3,1.2,-1.4,0.9,
MEASI,DISH02,E_Number_diff,2022,-1.2,9.6,-10.7,8.4,
MEASI,DISH99,A_Proportion,2022,4,1,3,5,
MEASI,DISH99,B_Number,2022,46,11.3,34.7,57.3,
MEASI,DISH99,C_Population,2022,1149.4,1,1148.4,1150.4,
MEASI,DISH99,D_Proportion_diff,2022,-0.9,1.4,-2.3,0.5,
MEASI,DISH99,E_Number_diff,2022,-10.2,15.6,-25.8,5.4,
MEASI,ETHG01,A_Proportion,2022,2.7,1,1.8,3.7,
MEASI,ETHG01,B_Number,2022,20.4,7.3,13.2,27.7,
MEASI,ETHG01,C_Population,2022,751.8,28.4,723.4,780.2,
MEASI,ETHG01,D_Proportion_diff,2022,-0.7,1.4,-2.1,0.8,
MEASI,ETHG01,E_Number_diff,2022,-4.9,10.9,-15.8,6,
MEASI,ETHG02,A_Proportion,2022,7.9,2.2,5.6,10.1,
MEASI,ETHG02,B_Number,2022,24.2,7.1,17.2,31.3,
MEASI,ETHG02,C_Population,2022,307.5,21.9,285.6,329.4,
MEASI,ETHG02,D_Proportion_diff,2022,-1.7,3.2,-4.9,1.5,
MEASI,ETHG02,E_Number_diff,2022,-4.2,10.2,-14.4,6,
MEASI,ETHG03,A_Proportion,2022,10.5,5.2,5.3,15.7,
MEASI,ETHG03,B_Number,2022,16.5,8.8,7.7,25.4,
MEASI,ETHG03,C_Population,2022,157.4,22.1,135.3,179.4,
MEASI,ETHG03,D_Proportion_diff,2022,-0.1,6.2,-6.3,6,
MEASI,ETHG03,E_Number_diff,2022,1.5,10.3,-8.7,11.8,
MEASI,ETHG04,A_Proportion,2022,1.1,0.9,0.2,1.9,
MEASI,ETHG04,B_Number,2022,2.2,1.8,0.4,4,
MEASI,ETHG04,C_Population,2022,202.6,22.4,180.2,224.9,
MEASI,ETHG04,D_Proportion_diff,2022,-0.8,2,-2.8,1.2,
MEASI,ETHG04,E_Number_diff,2022,-1.8,4.3,-6.1,2.5,
MEASI,ETHG05,A_Proportion,2022,4.6,5.3,-0.7,9.9,
MEASI,ETHG05,B_Number,2022,1.1,1.3,-0.2,2.4,
MEASI,ETHG05,C_Population,2022,24.2,6.7,17.5,30.9,
MEASI,ETHG05,D_Proportion_diff,2022,3,5.7,-2.8,8.7,
MEASI,ETHG05,E_Number_diff,2022,0.7,1.4,-0.7,2.1,
MEASI,ETHG06,A_Proportion,2022, , , , ,S
MEASI,ETHG06,B_Number,2022, , , , ,S
MEASI,ETHG06,C_Population,2022,17.2,7.7,9.5,24.9,
MEASI,ETHG06,D_Proportion_diff,2022, , , , ,S
MEASI,ETHG06,E_Number_diff,2022, , , , ,S
MEASI,ETHG99,A_Proportion,2022,4,1,3,5,
MEASI,ETHG99,B_Number,2022,46,11.3,34.7,57.3,
MEASI,ETHG99,C_Population,2022,1149.4,1,1148.4,1150.4,
MEASI,ETHG99,D_Proportion_diff,2022,-0.9,1.4,-2.3,0.5,
MEASI,ETHG99,E_Number_diff,2022,-10.2,15.6,-25.8,5.4,
MEASI,REGC01,A_Proportion,2022,,,,,Q
MEASI,REGC01,B_Number,2022,,,,,Q
MEASI,REGC01,C_Population,2022,52.1,4.8,47.3,56.9,
MEASI,REGC01,D_Proportion_diff,2022,,,,,Q
MEASI,REGC01,E_Number_diff,2022,,,,,Q
MEASI,REGC02,A_Proportion,2022,,,,,Q
MEASI,REGC02,B_Number,2022,,,,,Q
MEASI,REGC02,C_Population,2022,400.2,17.7,382.5,417.9,
MEASI,REGC02,D_Proportion_diff,2022,,,,,Q
MEASI,REGC02,E_Number_diff,2022,,,,,Q
MEASI,REGC03,A_Proportion,2022,,,,,Q
MEASI,REGC03,B_Number,2022,,,,,Q
MEASI,REGC03,C_Population,2022,115.8,9.5,106.3,125.3,
MEASI,REGC03,D_Proportion_diff,2022,,,,,Q
MEASI,REGC03,E_Number_diff,2022,,,,,Q
MEASI,REGC04,A_Proportion,2022,,,,,Q
MEASI,REGC04,B_Number,2022,,,,,Q
MEASI,REGC04,C_Population,2022,83,10.1,72.8,93.1,
MEASI,REGC04,D_Proportion_diff,2022,,,,,Q
MEASI,REGC04,E_Number_diff,2022,,,,,Q
MEASI,REGC05,A_Proportion,2022,,,,,Q
MEASI,REGC05,B_Number,2022,,,,,Q
MEASI,REGC05,C_Population,2022,51.8,6.6,45.2,58.4,
MEASI,REGC05,D_Proportion_diff,2022,,,,,Q
MEASI,REGC05,E_Number_diff,2022,,,,,Q
MEASI,REGC06,A_Proportion,2022,,,,,Q
MEASI,REGC06,B_Number,2022,,,,,Q
MEASI,REGC06,C_Population,2022,32.3,4.2,28.1,36.5,
MEASI,REGC06,D_Proportion_diff,2022,,,,,Q
MEASI,REGC06,E_Number_diff,2022,,,,,Q
MEASI,REGC07,A_Proportion,2022,,,,,Q
MEASI,REGC07,B_Number,2022,,,,,Q
MEASI,REGC07,C_Population,2022,60.6,6.4,54.2,67,
MEASI,REGC07,D_Proportion_diff,2022,,,,,Q
MEASI,REGC07,E_Number_diff,2022,,,,,Q
MEASI,REGC08,A_Proportion,2022,,,,,Q
MEASI,REGC08,B_Number,2022,,,,,Q
MEASI,REGC08,C_Population,2022,108.2,11.8,96.4,120,
MEASI,REGC08,D_Proportion_diff,2022,,,,,Q
MEASI,REGC08,E_Number_diff,2022,,,,,Q
MEASI,REGC09,A_Proportion,2022,,,,,Q
MEASI,REGC09,B_Number,2022,,,,,Q
MEASI,REGC09,C_Population,2022,46.1,4.7,41.3,50.8,
MEASI,REGC09,D_Proportion_diff,2022,,,,,Q
MEASI,REGC09,E_Number_diff,2022,,,,,Q
MEASI,REGC10,A_Proportion,2022,,,,,Q
MEASI,REGC10,B_Number,2022,,,,,Q
MEASI,REGC10,C_Population,2022,127.8,12.9,114.9,140.6,
MEASI,REGC10,D_Proportion_diff,2022,,,,,Q
MEASI,REGC10,E_Number_diff,2022,,,,,Q
MEASI,REGC11,A_Proportion,2022,,,,,Q
MEASI,REGC11,B_Number,2022,,,,,Q
MEASI,REGC11,C_Population,2022,49.3,9,40.3,58.3,
MEASI,REGC11,D_Proportion_diff,2022,,,,,Q
MEASI,REGC11,E_Number_diff,2022,,,,,Q
MEASI,REGC12,A_Proportion,2022, , , , ,Q
MEASI,REGC12,B_Number,2022, , , , ,Q
MEASI,REGC12,C_Population,2022,22.4,3,19.4,25.4,
MEASI,REGC12,D_Proportion_diff,2022, , , , ,Q
MEASI,REGC12,E_Number_diff,2022, , , , ,Q
MEASI,REGC99,A_Proportion,2022,4,1,3,5,
MEASI,REGC99,B_Number,2022,46,11.3,34.7,57.3,
MEASI,REGC99,C_Population,2022,1149.4,1,1148.4,1150.4,
MEASI,REGC99,D_Proportion_diff,2022,-0.9,1.4,-2.3,0.5,
MEASI,REGC99,E_Number_diff,2022,-10.2,15.6,-25.8,5.4,
MEASJ,DISD01,A_Proportion,2022,13.1,4,9.1,17.1,
MEASJ,DISD01,B_Number,2022,14.3,4.9,9.3,19.2,
MEASJ,DISD01,C_Population,2022,109.2,13.4,95.8,122.6,
MEASJ,DISD01,D_Proportion_diff,2022,1.8,4.8,-3.1,6.6,
MEASJ,DISD01,E_Number_diff,2022,-0.1,5.7,-5.7,5.6,
MEASJ,DISD02,A_Proportion,2022,4.9,1.1,3.7,6,
